
Fuel Cell Controller
Horizon H-100 Stack
(c) Simon Howroyd 2013
Loughborough University

controller  Copyright (C) 2013  Simon Howroyd
This program comes with ABSOLUTELY NO WARRANTY; for details type `show w'.
This is free software, and you are welcome to redistribute it,
under certain conditions; type `show c' for details.

Fri Jan 17 15:42:44 2014


1389973367.27 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973367.29 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973367.32 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973367.35 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.687500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973367.37 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.687500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973367.4 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.687500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973367.42 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.687500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973367.45 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.687500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973367.47 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.687500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973367.5 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.687500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973367.52 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.687500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973367.55 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.687500,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973367.57 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973367.6 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973367.62 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973367.65 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973367.67 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973367.7 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973367.73 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973367.75 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973367.78 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973367.8 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973367.82 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973367.85 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973367.87 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973367.9 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973367.92 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973367.95 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973367.98 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973368.0 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973368.02 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973368.05 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973368.07 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973368.1 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973368.12 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973368.14 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973368.17 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973368.19 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973368.22 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973368.24 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973368.27 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973368.29 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973368.31 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973368.34 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973368.36 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973368.39 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973368.41 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
1389973368.44 	START:	ADC	v1:0.001279,	a1:0.380151,	TMP	tB:18.750000,	tE:-1.000000,	tR:-1.000000,	tY:-1.000000,	OK! 
