1395148301.462569	39.37123990058899	ci	3.0	v	20.035	20.05250116317081	i	3.0	3.021620128167142	p	60.107	60.59104113473195	
1395148302.708816	40.61745500564575	ci	3.0	v	20.027	20.05250116317081	i	3.0	3.021620128167142	p	60.082	60.59104113473195	
1395148304.166214	42.07485389709473	ci	4.0	v	20.0	20.02755872199682	i	3.9	4.024419204231357	p	78.0	80.59929193467521	
1395148305.416927	43.32556104660034	ci	4.0	v	20.0	20.02755872199682	i	3.9	4.024419204231357	p	78.0	80.59414430189258	
1395148306.666668	44.575308084487915	ci	4.0	v	20.0	20.026279622449433	i	3.9	4.024419204231357	p	78.0	80.59414430189258	
1395148307.911919	45.82055711746216	ci	4.0	v	20.0	20.026279622449433	i	3.9	4.024419204231357	p	78.0	80.59414430189258	
1395148309.160907	47.06955003738403	ci	4.0	v	20.0	20.026279622449433	i	3.9	4.024419204231357	p	78.0	80.59414430189258	
1395148310.412068	48.320931911468506	ci	4.0	v	20.0	20.02819827177051	i	3.9	4.024419204231357	p	78.0	80.60186575106651	
1395148311.657672	49.56632208824158	ci	4.0	v	20.0	20.02755872199682	i	3.9	4.024419204231357	p	78.0	80.59929193467521	
1395148312.906661	50.8153018951416	ci	4.0	v	20.0	20.02755872199682	i	3.9	4.024419204231357	p	78.0	80.59929193467521	
1395148314.35742	52.266056060791016	ci	5.0	v	19.962	20.001337181275435	i	4.9	4.74394170513619	p	97.816	94.88517761274366	
1395148315.613723	53.52236294746399	ci	5.0	v	19.962	20.001337181275435	i	4.9	5.032883811798761	p	97.816	100.66440611396979	
1395148316.859452	54.768096923828125	ci	5.0	v	19.962	20.001337181275435	i	4.9	5.032883811798761	p	97.816	100.66440611396979	
1395148318.113132	56.02177095413208	ci	5.0	v	19.963	20.001337181275435	i	4.9	5.032883811798761	p	97.82	100.66440611396979	
1395148319.36351	57.272144079208374	ci	5.0	v	19.962	20.001337181275435	i	4.9	5.032883811798761	p	97.816	100.66440611396979	
1395148320.607783	58.516419887542725	ci	5.0	v	19.962	20.000697631501744	i	4.9	5.032883811798761	p	97.816	100.66118733426694	
1395148321.858781	59.76742100715637	ci	5.0	v	19.962	20.000058081728053	i	4.9	5.032883811798761	p	97.816	100.65796855456409	
1395148323.110076	61.018714904785156	ci	5.0	v	19.962	20.000058081728053	i	4.9	5.032883811798761	p	97.816	100.65796855456409	
